ID_Seller;Flujo_Caja
10321852; 49.633 
10387844; 49.629 
10357551; 49.628 
10083607; 49.616 
10541013; 49.613 
10323387; 49.611 
10388347; 49.611 
10367625; 49.610 
10366768; 49.605 
10326776; 49.603 
10293272; 49.602 
10303117; 49.601 
10027545; 49.600 
10574753; 49.600 
10282161; 49.597 
10304837; 49.596 
10511126; 49.578 
10498310; 49.578 
10568960; 49.577 
10057862; 49.577 
10314685; 49.574 
10332891; 49.573 
10445179; 49.572 
10509924; 49.570 
10473577; 49.560 
10441238; 49.558 
10028439; 49.558 
10394907; 49.554 
10224918; 49.550 
10039366; 49.546 
10363754; 49.538 
10350906; 49.529 
10084098; 49.524 
10564991; 49.517 
10046215; 49.514 
10413360; 49.512 
10015222; 49.512 
10315192; 49.509 
10558128; 49.508 
10283000; 49.507 
10243778; 49.505 
10539142; 49.500 
10434103; 49.500 
10174660; 49.492 
10396991; 49.486 
10363329; 49.480 
10345293; 49.476 
10368258; 49.473 
10203300; 49.469 
10140334; 49.469 
10120365; 49.467 
10386197; 49.460 
10413329; 49.459 
10322330; 49.455 
10296673; 49.448 
10528574; 49.446 
10385518; 49.445 
10509282; 49.444 
10481373; 49.442 
10467725; 49.442 
10178728; 49.440 
10371551; 49.440 
10327675; 49.434 
10447493; 49.432 
10495213; 49.428 
10510837; 49.409 
10518767; 49.406 
10257216; 49.402 
10186829; 49.400 
10354077; 49.399 
73856; 49.396 
10465563; 49.395 
10571800; 49.380 
10426732; 49.378 
10347499; 49.374 
10261933; 49.366 
10002045; 49.363 
10201101; 49.361 
10333207; 49.358 
10505477; 49.357 
10331013; 49.349 
10381561; 49.346 
10355483; 49.346 
10382535; 49.332 
10276279; 49.328 
10280584; 49.320 
10408268; 49.320 
10557537; 49.317 
87688; 49.310 
10252443; 49.310 
10375475; 49.308 
10202863; 49.305 
10470166; 49.294 
10503143; 49.292 
10271858; 49.289 
10308077; 49.287 
10499912; 49.287 
10519068; 49.286 
10479649; 49.286 
19891; 49.284 
10306805; 49.283 
10298228; 49.282 
10263881; 49.280 
10142196; 49.279 
10345592; 49.275 
10203086; 49.265 
10278715; 49.260 
10568234; 49.258 
10266343; 49.255 
10441242; 49.236 
10514572; 49.232 
10043582; 49.229 
10388739; 49.229 
10285457; 49.225 
10574783; 49.220 
10452303; 49.208 
10246557; 49.206 
10347252; 49.205 
10353326; 49.204 
10115956; 49.203 
10466689; 49.202 
10539596; 49.200 
10456078; 49.199 
10268716; 49.199 
10500572; 49.193 
10176923; 49.192 
10464213; 49.191 
10310324; 49.186 
10429692; 49.186 
10415783; 49.185 
10452538; 49.179 
10396658; 49.175 
10386932; 49.160 
10173369; 49.160 
10542780; 49.158 
116757; 49.142 
10376861; 49.142 
10513006; 49.137 
10434791; 49.136 
10383388; 49.132 
10318583; 49.127 
10503430; 49.118 
10426433; 49.118 
10388137; 49.118 
10441982; 49.112 
10373221; 49.112 
10281162; 49.107 
73083; 49.100 
10456138; 49.100 
10016489; 49.100 
10190416; 49.100 
10140741; 49.092 
10406093; 49.091 
10328419; 49.083 
10305376; 49.070 
10374385; 49.069 
10428455; 49.066 
10347934; 49.060 
10518419; 49.048 
10308932; 49.031 
10526423; 49.030 
10461994; 49.029 
10320138; 49.028 
10281307; 49.028 
10415221; 49.024 
10410690; 49.022 
10000135; 49.022 
10227986; 49.016 
10386246; 49.016 
10413272; 49.016 
10504795; 49.015 
10077207; 49.014 
10205333; 49.014 
10384720; 49.014 
10178528; 49.014 
10481289; 49.012 
10083184; 49.002 
10268748; 49.002 
10416603; 49.001 
10533676; 49.000 
10364014; 49.000 
10368565; 48.999 
10517230; 48.996 
10442140; 48.994 
10289257; 48.993 
10060330; 48.983 
10415268; 48.982 
10387772; 48.979 
10383224; 48.978 
10183470; 48.972 
10309399; 48.970 
10473943; 48.968 
10319328; 48.964 
10321783; 48.963 
10486614; 48.962 
10541888; 48.961 
10400285; 48.961 
10275931; 48.952 
10381377; 48.941 
10270049; 48.940 
10529363; 48.936 
10370914; 48.934 
10408038; 48.923 
10485834; 48.921 
10307904; 48.919 
10390673; 48.916 
10384711; 48.916 
10416518; 48.912 
10558070; 48.906 
10366214; 48.905 
10507396; 48.896 
10181994; 48.890 
10409066; 48.890 
10248677; 48.889 
10305537; 48.889 
90435; 48.884 
10225811; 48.880 
10421132; 48.880 
10405990; 48.880 
10311708; 48.877 
10290625; 48.877 
10502460; 48.875 
10364193; 48.871 
10129739; 48.870 
10490397; 48.863 
10469541; 48.850 
10014256; 48.850 
10328633; 48.845 
10313909; 48.840 
10290104; 48.837 
10568477; 48.834 
10400687; 48.834 
10445675; 48.833 
10273164; 48.828 
10356864; 48.822 
10527897; 48.816 
10311991; 48.809 
10497460; 48.809 
10031243; 48.806 
10402563; 48.803 
10180022; 48.802 
10232795; 48.802 
10549437; 48.800 
10541829; 48.800 
10556580; 48.800 
10472892; 48.800 
10523969; 48.797 
10169821; 48.792 
10402920; 48.781 
10360442; 48.778 
10019380; 48.773 
10331094; 48.772 
10522288; 48.768 
10242356; 48.761 
10033436; 48.760 
136589; 48.759 
10466775; 48.757 
10524661; 48.750 
10413779; 48.742 
10348501; 48.741 
10476060; 48.736 
10398053; 48.732 
10498470; 48.730 
10432915; 48.726 
10371528; 48.722 
10382014; 48.714 
10378401; 48.702 
10273531; 48.700 
10406298; 48.699 
10532187; 48.699 
10471926; 48.698 
10508589; 48.696 
10256478; 48.690 
10424220; 48.689 
10049350; 48.688 
10277151; 48.684 
10555336; 48.680 
10549224; 48.678 
10390473; 48.665 
10376375; 48.664 
10431498; 48.660 
10290705; 48.652 
10354822; 48.650 
122355; 48.650 
10462112; 48.650 
10312441; 48.649 
10538068; 48.646 
10576549; 48.645 
10536933; 48.644 
10548540; 48.636 
10479656; 48.630 
10524664; 48.630 
10515715; 48.624 
10360346; 48.619 
10534509; 48.600 
10338463; 48.594 
10441475; 48.593 
10331318; 48.591 
10178396; 48.588 
10129852; 48.580 
10257486; 48.576 
10467681; 48.576 
10323969; 48.576 
10377480; 48.572 
10454694; 48.570 
10351286; 48.570 
10527919; 48.556 
10368091; 48.552 
10324411; 48.552 
10523077; 48.548 
10451448; 48.546 
10457512; 48.542 
10072183; 48.542 
10133080; 48.531 
10302471; 48.528 
103298; 48.523 
10410749; 48.516 
10464569; 48.513 
10527710; 48.511 
10137881; 48.500 
10303362; 48.500 
10279651; 48.498 
10359737; 48.497 
10323670; 48.497 
10497481; 48.495 
10239902; 48.494 
10322596; 48.493 
10409121; 48.492 
10393521; 48.485 
10511259; 48.477 
10282703; 48.468 
10102722; 48.460 
10204202; 48.457 
10302555; 48.453 
10391322; 48.452 
10354650; 48.450 
10221501; 48.449 
10235301; 48.444 
10286287; 48.440 
10242558; 48.436 
10434560; 48.426 
10271732; 48.420 
10370408; 48.414 
10353580; 48.413 
10442819; 48.411 
10529321; 48.411 
10541204; 48.408 
10572034; 48.405 
10498506; 48.404 
10248036; 48.400 
10460351; 48.400 
10418104; 48.392 
10463339; 48.392 
10398600; 48.392 
10423989; 48.390 
10542834; 48.382 
10490868; 48.380 
10411429; 48.378 
10289845; 48.375 
10328535; 48.371 
10433870; 48.370 
10482596; 48.369 
10526808; 48.362 
10396034; 48.360 
10189433; 48.360 
10414710; 48.349 
10353762; 48.341 
10244750; 48.338 
10376253; 48.337 
10407575; 48.337 
10487307; 48.337 
10354382; 48.335 
10312221; 48.333 
10567222; 48.332 
10508877; 48.332 
10339185; 48.324 
10413302; 48.320 
10409106; 48.318 
10318257; 48.317 
10471381; 48.311 
10443838; 48.308 
10345387; 48.307 
10364613; 48.304 
10233619; 48.302 
10544254; 48.302 
10576585; 48.299 
10401129; 48.288 
10362659; 48.286 
10331635; 48.285 
10405840; 48.279 
137004; 48.275 
10403843; 48.269 
10455157; 48.268 
10436668; 48.260 
10275479; 48.259 
10540247; 48.248 
10249057; 48.240 
10505780; 48.234 
10426216; 48.232 
10326048; 48.231 
10578343; 48.212 
10423420; 48.200 
10432864; 48.200 
10342431; 48.200 
10387152; 48.185 
10467390; 48.184 
10306587; 48.183 
10389191; 48.177 
10292138; 48.175 
10341997; 48.172 
10103535; 48.169 
10209492; 48.168 
10311145; 48.167 
10558775; 48.165 
10537439; 48.159 
10309253; 48.157 
10549927; 48.152 
10304470; 48.150 
10564198; 48.141 
10404322; 48.140 
10502829; 48.136 
10396542; 48.131 
10498226; 48.130 
10345727; 48.124 
10227692; 48.120 
10521158; 48.119 
10348641; 48.118 
10322908; 48.117 
10535170; 48.117 
10219392; 48.114 
10224230; 48.109 
10318680; 48.106 
10461399; 48.100 
10236791; 48.089 
10396563; 48.086 
10478822; 48.081 
120078; 48.081 
10354560; 48.079 
10203765; 48.070 
10523555; 48.070 
10542237; 48.069 
10380012; 48.068 
10332998; 48.060 
10263683; 48.060 
10347423; 48.057 
10059013; 48.050 
1732; 48.050 
10350041; 48.040 
10445314; 48.039 
10360855; 48.038 
10048115; 48.030 
10544518; 48.016 
10460655; 48.006 
10535680; 48.004 
10507673; 48.003 
10377630; 48.000 
10530446; 47.996 
10398582; 47.988 
10202259; 47.986 
10416290; 47.982 
10417749; 47.969 
10245510; 47.960 
10510499; 47.960 
10453452; 47.958 
10407284; 47.956 
10251170; 47.950 
10496395; 47.950 
10260305; 47.950 
10472042; 47.949 
10378732; 47.938 
10445549; 47.932 
10553386; 47.928 
10576768; 47.920 
10268227; 47.920 
10530514; 47.919 
109159; 47.916 
10325091; 47.916 
10228107; 47.909 
10421500; 47.901 
10500564; 47.898 
10306871; 47.891 
10416251; 47.886 
10372002; 47.884 
10448893; 47.884 
10054312; 47.880 
10243395; 47.875 
10387426; 47.873 
112112; 47.873 
10466531; 47.868 
10429476; 47.860 
10487400; 47.860 
10072396; 47.850 
10529786; 47.843 
10287482; 47.839 
10197265; 47.830 
10087089; 47.817 
10519084; 47.808 
21612; 47.800 
10281298; 47.800 
10266261; 47.800 
10318594; 47.798 
10542606; 47.796 
10347730; 47.794 
10428657; 47.792 
10433633; 47.790 
10027278; 47.786 
10412270; 47.784 
10353713; 47.780 
10400733; 47.778 
10206089; 47.776 
10373023; 47.774 
10168517; 47.774 
10569059; 47.774 
10553715; 47.770 
10402753; 47.767 
10463613; 47.764 
10120168; 47.760 
10480520; 47.757 
10286184; 47.753 
10020397; 47.749 
10406306; 47.745 
73034; 47.740 
10032857; 47.740 
10381991; 47.738 
10526889; 47.738 
10160334; 47.737 
10483243; 47.731 
10470586; 47.722 
87045; 47.720 
10502317; 47.714 
10328138; 47.712 
10339337; 47.710 
10257969; 47.708 
10269816; 47.703 
10491646; 47.700 
10408309; 47.694 
10314869; 47.694 
10544000; 47.690 
10496535; 47.688 
10413873; 47.684 
10307185; 47.681 
10322482; 47.680 
10311577; 47.678 
10351505; 47.678 
10358457; 47.678 
10352020; 47.678 
10321559; 47.676 
10469301; 47.675 
10562277; 47.672 
10304203; 47.668 
10507489; 47.660 
10292967; 47.660 
10267150; 47.659 
10442714; 47.658 
10051475; 47.649 
10352362; 47.649 
10497198; 47.642 
10394673; 47.642 
10410697; 47.641 
10256576; 47.640 
10486646; 47.637 
10558914; 47.632 
10375617; 47.622 
10397570; 47.620 
10363234; 47.608 
10525404; 47.606 
10467384; 47.606 
10456761; 47.606 
10477302; 47.606 
10513797; 47.606 
10321522; 47.602 
10214955; 47.600 
10413119; 47.600 
10380865; 47.590 
10468229; 47.589 
10521818; 47.578 
10548176; 47.576 
10127647; 47.570 
10532459; 47.569 
10387641; 47.562 
10473486; 47.560 
10528475; 47.556 
10402949; 47.556 
10516970; 47.550 
10528946; 47.548 
10493161; 47.539 
10101014; 47.534 
10404692; 47.534 
10476159; 47.532 
10305266; 47.532 
10249491; 47.524 
10418606; 47.524 
10412409; 47.523 
10562429; 47.518 
10286909; 47.515 
10116961; 47.513 
10337652; 47.510 
10050635; 47.510 
115844; 47.504 
10418647; 47.504 
10332413; 47.503 
10302502; 47.500 
10252870; 47.495 
10268154; 47.495 
10424237; 47.494 
10573575; 47.492 
10276344; 47.490 
10320574; 47.488 
10505824; 47.488 
10426152; 47.486 
10389919; 47.480 
10374821; 47.480 
10005553; 47.480 
10282442; 47.472 
10420347; 47.470 
10461253; 47.468 
10350956; 47.468 
10447577; 47.466 
10561119; 47.460 
10302661; 47.460 
10486384; 47.451 
10314797; 47.438 
10442671; 47.438 
10188572; 47.426 
10517025; 47.426 
10480521; 47.426 
10573859; 47.426 
10459415; 47.426 
10197974; 47.424 
10366820; 47.424 
10424997; 47.400 
10095374; 47.400 
10397083; 47.400 
10411038; 47.400 
10104310; 47.400 
10544921; 47.400 
10412420; 47.395 
10435468; 47.394 
10435441; 47.394 
10399291; 47.394 
10121143; 47.393 
10324461; 47.391 
10336416; 47.390 
10263749; 47.390 
10308806; 47.384 
10510141; 47.380 
10183328; 47.377 
10435204; 47.376 
10358857; 47.373 
38761; 47.370 
10573730; 47.368 
10431469; 47.367 
10446163; 47.366 
10305740; 47.363 
10452786; 47.356 
10459642; 47.350 
10329622; 47.350 
10349058; 47.345 
10391696; 47.342 
10322988; 47.337 
10177239; 47.333 
10045785; 47.319 
10299206; 47.310 
10513339; 47.302 
10410815; 47.300 
10551611; 47.300 
10507001; 47.300 
10343211; 47.300 
10519289; 47.295 
10487081; 47.295 
10439295; 47.286 
10358766; 47.286 
10265142; 47.280 
10443044; 47.279 
10356979; 47.279 
10179965; 47.276 
10373079; 47.272 
35220; 47.268 
10408719; 47.267 
10458476; 47.254 
10302143; 47.250 
10301358; 47.242 
10558787; 47.240 
10454222; 47.237 
10388463; 47.236 
10406557; 47.230 
64267; 47.230 
10522694; 47.230 
10545350; 47.226 
10435063; 47.222 
2024; 47.222 
10466697; 47.214 
10201432; 47.206 
10342075; 47.204 
10196091; 47.200 
10436490; 47.200 
10345618; 47.198 
10367986; 47.196 
10270563; 47.192 
10504680; 47.188 
10466802; 47.176 
10532363; 47.174 
10425770; 47.172 
10460928; 47.171 
10183005; 47.168 
10413407; 47.166 
10391394; 47.163 
10400143; 47.160 
10384524; 47.157 
10325966; 47.154 
10379250; 47.152 
10370721; 47.148 
10342785; 47.138 
10325691; 47.130 
10009399; 47.124 
10418695; 47.123 
104800; 47.122 
10476306; 47.118 
10371700; 47.116 
10184148; 47.116 
10325939; 47.110 
10456350; 47.099 
10248286; 47.089 
10038611; 47.087 
10189456; 47.083 
10281518; 47.080 
10278390; 47.075 
10544275; 47.064 
10308856; 47.061 
10127968; 47.060 
10391342; 47.057 
10561348; 47.053 
10376604; 47.023 
10523168; 47.022 
10494929; 47.019 
129230; 47.016 
10358615; 47.013 
10401210; 47.009 
10547444; 47.002 
10481519; 46.996 
10480157; 46.995 
10382687; 46.984 
10061785; 46.983 
10428025; 46.976 
10320535; 46.976 
10356366; 46.969 
10385625; 46.968 
124264; 46.968 
10358981; 46.966 
10523628; 46.966 
145734; 46.962 
10057569; 46.952 
10481008; 46.948 
10241835; 46.932 
10372529; 46.932 
10511446; 46.931 
10412953; 46.926 
10275322; 46.920 
10352533; 46.911 
10309271; 46.909 
10303902; 46.907 
10429262; 46.906 
10179629; 46.900 
10558735; 46.900 
10439804; 46.898 
10291180; 46.896 
10042890; 46.896 
10328068; 46.893 
10397475; 46.892 
10473466; 46.886 
10021042; 46.886 
10378786; 46.885 
10476381; 46.880 
10432927; 46.878 
10435848; 46.877 
10331051; 46.875 
10350246; 46.869 
10388014; 46.866 
10438867; 46.863 
10377225; 46.862 
10465656; 46.857 
10315049; 46.851 
10406468; 46.850 
10534507; 46.844 
10481164; 46.840 
10390759; 46.836 
10365637; 46.834 
10365655; 46.833 
10506185; 46.828 
10045276; 46.825 
10140641; 46.808 
140134; 46.807 
10489051; 46.806 
23850; 46.804 
10504142; 46.802 
10515880; 46.802 
10477160; 46.800 
10305708; 46.800 
10408337; 46.799 
10493805; 46.798 
10471622; 46.794 
10424545; 46.790 
10320612; 46.789 
10394803; 46.782 
10370997; 46.771 
10246655; 46.766 
10100884; 46.765 
10354243; 46.762 
10388604; 46.758 
10332577; 46.755 
10364504; 46.740 
10295524; 46.740 
10430671; 46.738 
10428786; 46.736 
10207741; 46.736 
18178; 46.735 
10506733; 46.734 
10455174; 46.729 
10109575; 46.712 
10499706; 46.706 
10493075; 46.706 
10461707; 46.706 
10397699; 46.705 
10193647; 46.700 
10293927; 46.700 
87858; 46.700 
10456309; 46.698 
10456527; 46.696 
10097777; 46.691 
10202301; 46.691 
10351449; 46.689 
39894; 46.688 
10407504; 46.688 
10561043; 46.684 
10523299; 46.680 
10445298; 46.676 
10326220; 46.675 
10133335; 46.667 
10416323; 46.667 
10198127; 46.665 
10305781; 46.660 
10455679; 46.638 
44202; 46.635 
10219581; 46.634 
68273; 46.634 
10388866; 46.634 
122951; 46.630 
10543270; 46.629 
10342360; 46.628 
10383065; 46.628 
53315; 46.626 
10324616; 46.623 
10251241; 46.621 
10378080; 46.620 
10307805; 46.612 
10242988; 46.608 
10449501; 46.604 
121057; 46.599 
10408967; 46.598 
10189057; 46.597 
10391423; 46.592 
10350555; 46.592 
10466690; 46.592 
10503451; 46.592 
10155848; 46.591 
10182717; 46.584 
10312516; 46.583 
10539714; 46.581 
10558049; 46.580 
10506788; 46.576 
10491488; 46.576 
13001; 46.576 
10311453; 46.576 
10456012; 46.574 
10390912; 46.560 
10014353; 46.560 
10426274; 46.554 
115808; 46.546 
10543866; 46.545 
10274196; 46.544 
10415193; 46.542 
10481408; 46.536 
10562479; 46.527 
10243503; 46.526 
10550197; 46.526 
10369421; 46.519 
10479134; 46.519 
10261497; 46.514 
10086082; 46.511 
10081564; 46.508 
10404062; 46.501 
10311682; 46.500 
10308093; 46.500 
10309443; 46.500 
10419157; 46.499 
10230003; 46.494 
10380114; 46.490 
10437800; 46.487 
10322043; 46.484 
10335936; 46.484 
10471791; 46.479 
10303478; 46.476 
10316504; 46.470 
10331289; 46.470 
10320822; 46.464 
10203587; 46.462 
10508240; 46.461 
10390919; 46.460 
10390756; 46.460 
10472815; 46.459 
109427; 46.459 
10561600; 46.455 
10324450; 46.450 
10508029; 46.441 
10413340; 46.438 
10310739; 46.429 
10361436; 46.428 
10431727; 46.428 
10078028; 46.427 
10458201; 46.423 
10475621; 46.422 
10217686; 46.418 
10388268; 46.402 
10039398; 46.400 
10176570; 46.400 
10452984; 46.400 
10413914; 46.399 
10310616; 46.398 
10095694; 46.390 
10523846; 46.390 
10467988; 46.386 
10236688; 46.383 
10300614; 46.374 
10358370; 46.374 
10336197; 46.374 
10192918; 46.363 
10088976; 46.358 
10342130; 46.348 
10240915; 46.348 
10252799; 46.346 
10370794; 46.346 
110830; 46.346 
10461597; 46.340 
10480149; 46.338 
10575386; 46.338 
10452892; 46.337 
10440096; 46.335 
10430713; 46.330 
10411231; 46.326 
10455550; 46.324 
10344998; 46.321 
10488123; 46.316 
10427786; 46.314 
10260741; 46.311 
10345239; 46.309 
10526264; 46.305 
10561030; 46.302 
10524094; 46.300 
10289459; 46.300 
10421075; 46.292 
10294577; 46.290 
10336732; 46.287 
10545469; 46.286 
10342632; 46.275 
10321043; 46.275 
10288278; 46.269 
10378334; 46.262 
10547720; 46.261 
10149412; 46.252 
10356509; 46.251 
10315485; 46.250 
10261467; 46.248 
10570704; 46.243 
10324789; 46.241 
10382550; 46.238 
10278592; 46.236 
10438398; 46.232 
10367387; 46.228 
10138930; 46.225 
10356009; 46.220 
10325664; 46.219 
10470986; 46.214 
10340725; 46.212 
10334821; 46.211 
10231618; 46.211 
10255002; 46.206 
10481288; 46.200 
10305515; 46.200 
10181292; 46.200 
10023716; 46.199 
10573481; 46.197 
10467640; 46.197 
10367702; 46.188 
10377334; 46.186 
10393331; 46.183 
10273227; 46.180 
10157964; 46.176 
10237044; 46.174 
10009965; 46.172 
10229534; 46.170 
10093475; 46.170 
10217391; 46.170 
10249975; 46.168 
10455357; 46.166 
10354844; 46.160 
10302830; 46.158 
10234602; 46.157 
10294989; 46.150 
10300897; 46.150 
10468353; 46.149 
10294480; 46.148 
10438127; 46.148 
10551226; 46.144 
10385515; 46.139 
10439238; 46.137 
10387842; 46.136 
10303316; 46.133 
10481133; 46.130 
10511690; 46.126 
10349794; 46.120 
10209231; 46.120 
10478797; 46.118 
10346305; 46.108 
10368853; 46.106 
10534706; 46.100 
10426754; 46.100 
10027563; 46.100 
10383403; 46.092 
10314699; 46.084 
10489360; 46.084 
10460959; 46.083 
10470933; 46.081 
10354206; 46.080 
10352969; 46.076 
10256483; 46.076 
10000806; 46.075 
10533760; 46.070 
10477850; 46.070 
10548065; 46.070 
10333315; 46.069 
10311022; 46.065 
10542355; 46.060 
10354269; 46.056 
10271842; 46.050 
10551427; 46.049 
10516166; 46.048 
10300875; 46.044 
10328009; 46.042 
10533203; 46.040 
10422718; 46.040 
10524150; 46.039 
10557992; 46.034 
10328892; 46.033 
10365001; 46.032 
10300266; 46.030 
10015202; 46.030 
10089734; 46.026 
10554168; 46.020 
10455278; 46.020 
10418135; 46.012 
10519003; 46.001 
10436513; 45.990 
10276101; 45.989 
10347041; 45.988 
10303178; 45.986 
10465017; 45.985 
10316029; 45.984 
10267376; 45.976 
10542829; 45.970 
10262678; 45.966 
10477265; 45.966 
10272530; 45.964 
10365295; 45.963 
10281091; 45.960 
10327224; 45.957 
10433186; 45.954 
10427631; 45.953 
10196856; 45.951 
10472561; 45.945 
10346540; 45.942 
10256198; 45.940 
10514594; 45.936 
10523924; 45.926 
10381002; 45.926 
10379414; 45.925 
10373458; 45.922 
10500974; 45.922 
10338708; 45.920 
10482932; 45.920 
10364074; 45.919 
10239398; 45.915 
10309785; 45.913 
10329809; 45.911 
38490; 45.905 
10387810; 45.898 
10322045; 45.896 
10548026; 45.896 
10300063; 45.892 
10398932; 45.891 
10297526; 45.888 
10439843; 45.886 
10383490; 45.880 
10425381; 45.880 
10489624; 45.876 
10299113; 45.866 
10406400; 45.862 
10128476; 45.840 
10507424; 45.838 
10519872; 45.837 
10434707; 45.836 
10340822; 45.835 
10445836; 45.832 
10476711; 45.828 
10283867; 45.818 
10385660; 45.818 
10333908; 45.811 
10379548; 45.810 
10389906; 45.809 
36929; 45.797 
10539460; 45.796 
10331002; 45.796 
10327967; 45.795 
10412492; 45.789 
10340537; 45.785 
10341121; 45.785 
10354332; 45.782 
10385936; 45.780 
10252628; 45.775 
10384885; 45.771 
10372336; 45.770 
10249906; 45.766 
10329936; 45.758 
10506434; 45.754 
10400975; 45.753 
10513123; 45.751 
10252931; 45.750 
10242454; 45.749 
10364648; 45.740 
10086032; 45.734 
10341807; 45.726 
10375905; 45.724 
10492136; 45.712 
10514842; 45.708 
10528948; 45.708 
10262291; 45.708 
10368653; 45.708 
10411130; 45.708 
10514978; 45.708 
10452703; 45.708 
10117755; 45.708 
10006854; 45.708 
10509642; 45.708 
10399895; 45.708 
10400918; 45.708 
10541787; 45.708 
10233785; 45.707 
10531741; 45.706 
10200030; 45.701 
10311734; 45.700 
27555; 45.698 
10401097; 45.698 
10484150; 45.697 
10292076; 45.695 
10125701; 45.690 
10406067; 45.686 
10369033; 45.686 
10558073; 45.685 
10372042; 45.684 
10238442; 45.684 
10420038; 45.678 
10378946; 45.678 
10173092; 45.678 
10330904; 45.678 
10126075; 45.678 
10281449; 45.678 
10310531; 45.678 
10260589; 45.678 
10414459; 45.673 
10518532; 45.660 
10280842; 45.660 
10355585; 45.659 
10304554; 45.658 
10395537; 45.654 
10275812; 45.652 
10433817; 45.641 
10330415; 45.633 
10138814; 45.630 
10493592; 45.630 
10442535; 45.626 
10370989; 45.626 
10508947; 45.626 
10402220; 45.626 
10088678; 45.625 
10200773; 45.615 
10434725; 45.615 
10031060; 45.613 
10340378; 45.602 
10200043; 45.601 
10301892; 45.600 
10234352; 45.600 
10365700; 45.600 
10365814; 45.600 
10376019; 45.600 
10506664; 45.600 
10214472; 45.598 
10120676; 45.595 
10305889; 45.595 
10407623; 45.590 
10435017; 45.590 
10495162; 45.590 
10341783; 45.582 
10359302; 45.578 
10464103; 45.573 
10533504; 45.565 
10362460; 45.561 
10496299; 45.558 
10348503; 45.558 
10353373; 45.556 
10538483; 45.550 
10031770; 45.550 
10338333; 45.549 
10285368; 45.540 
10354523; 45.537 
10445544; 45.536 
10341981; 45.522 
10214969; 45.518 
10176437; 45.510 
10459228; 45.508 
10444353; 45.507 
10090356; 45.506 
10522375; 45.500 
10523801; 45.500 
10465677; 45.500 
10424490; 45.500 
10320805; 45.499 
10549057; 45.499 
10554784; 45.498 
10451136; 45.496 
10412784; 45.492 
10502121; 45.479 
10440128; 45.471 
10111694; 45.470 
10400056; 45.470 
10272996; 45.466 
10552311; 45.460 
10165887; 45.456 
10542112; 45.455 
10538408; 45.454 
10550838; 45.454 
10160766; 45.450 
10307970; 45.450 
10117136; 45.449 
10514651; 45.443 
10440496; 45.432 
10395598; 45.432 
34667; 45.430 
10331396; 45.424 
10433494; 45.422 
10386070; 45.420 
10368959; 45.420 
10466947; 45.406 
10521952; 45.400 
10315159; 45.393 
10372204; 45.382 
10262972; 45.380 
10338749; 45.378 
10007924; 45.378 
10428899; 45.371 
10500137; 45.365 
10570936; 45.360 
10474072; 45.358 
10245386; 45.355 
10476205; 45.350 
10338291; 45.342 
10516206; 45.334 
10392507; 45.332 
10457174; 45.330 
10135189; 45.330 
10294626; 45.324 
10351308; 45.324 
10423129; 45.321 
10472852; 45.318 
10279652; 45.316 
10246817; 45.314 
10249368; 45.313 
51035; 45.312 
10459867; 45.307 
10367685; 45.305 
10228089; 45.297 
62346; 45.293 
10554577; 45.290 
10439594; 45.289 
10469270; 45.280 
10315669; 45.280 
10331944; 45.277 
10327677; 45.277 
10567200; 45.276 
10463494; 45.260 
10312606; 45.256 
10415463; 45.255 
10265174; 45.249 
10339563; 45.249 
10414456; 45.248 
10512644; 45.242 
10389407; 45.242 
10314219; 45.240 
10162049; 45.240 
10342057; 45.240 
10382606; 45.240 
10359963; 45.236 
10478624; 45.234 
10501003; 45.232 
10325662; 45.230 
10306304; 45.229 
10363834; 45.226 
105997; 45.221 
10494977; 45.216 
10424737; 45.212 
10033273; 45.200 
10577612; 45.192 
10536170; 45.188 
10523647; 45.180 
10156052; 45.171 
10390445; 45.170 
10542005; 45.170 
10428181; 45.169 
10417787; 45.157 
10323914; 45.151 
10472082; 45.144 
10071104; 45.141 
10553012; 45.140 
10540371; 45.136 
10330746; 45.124 
10400814; 45.124 
10378167; 45.124 
10495229; 45.123 
10467171; 45.120 
10145363; 45.118 
10340116; 45.115 
10442454; 45.114 
10334629; 45.112 
10453141; 45.108 
10446139; 45.106 
10279953; 45.105 
10371443; 45.100 
10346500; 45.099 
10252998; 45.092 
10550978; 45.092 
10550021; 45.090 
96664; 45.090 
10459025; 45.085 
10329361; 45.079 
10472015; 45.078 
10436234; 45.076 
100133; 45.076 
10510415; 45.076 
10391649; 45.075 
10100724; 45.070 
10344260; 45.069 
10495701; 45.057 
10296894; 45.056 
127023; 45.054 
10575785; 45.043 
10544644; 45.042 
10347282; 45.040 
10243204; 45.038 
75891; 45.036 
10544867; 45.034 
10416215; 45.030 
10418070; 45.028 
10413300; 45.026 
10522926; 45.026 
10153975; 45.025 
10045148; 45.024 
10555621; 45.020 
10561478; 45.017 
10404765; 45.014 
10045254; 45.010 
10242898; 45.004 
10571368; 45.004 
10279542; 45.003 
10534609; 45.002 
10524551; 45.000 
10307846; 45.000 
10291632; 45.000 
10443521; 45.000 
10361319; 45.000 
10351804; 44.996 
10539405; 44.996 
10440297; 44.990 
10381155; 44.989 
10379987; 44.988 
10549486; 44.986 
10338202; 44.986 
10559126; 44.980 
10479900; 44.978 
10383526; 44.972 
10346741; 44.971 
10376342; 44.966 
10479989; 44.964 
10315336; 44.962 
10388098; 44.956 
10088534; 44.952 
